driver_id,constructor_id,race_id,race_name,season,fp1_best_time,fp2_best_time,fp3_best_time,fp1_avg_time,fp2_avg_time,fp3_avg_time
tsunoda,alphatauri,17,Singapore Grand Prix,2022,0 days 00:01:46.081000,0 days 00:01:45.211000,0 days 00:02:01.679000,0 days 00:01:46.621000,0 days 00:01:46.095000,0 days 00:02:02.425000
ocon,alpine,17,Singapore Grand Prix,2022,0 days 00:01:44.736000,0 days 00:01:43.412000,0 days 00:02:00.911000,0 days 00:01:46.157000,0 days 00:01:44.501600,0 days 00:02:01.564333333
albon,williams,17,Singapore Grand Prix,2022,0 days 00:01:46.119000,0 days 00:01:45.144000,0 days 00:02:01.907000,0 days 00:01:46.119000,0 days 00:01:46.242750,0 days 00:02:02.838666666
alonso,alpine,17,Singapore Grand Prix,2022,0 days 00:01:45.336000,0 days 00:01:43.520000,0 days 00:01:59.429000,0 days 00:01:46.605600,0 days 00:01:44.183250,0 days 00:02:00.758333333
zhou,alfa,17,Singapore Grand Prix,2022,0 days 00:01:46.408000,0 days 00:01:44.524000,0 days 00:02:02.599000,0 days 00:01:47.295666666,0 days 00:01:46.129000,0 days 00:02:02.599000
max_verstappen,red_bull,18,Japanese Grand Prix,2022,0 days 00:01:43.362000,0 days 00:01:42.786000,0 days 00:01:30.671000,0 days 00:01:43.710500,0 days 00:01:45.481333333,0 days 00:01:31.345666666
perez,red_bull,18,Japanese Grand Prix,2022,0 days 00:01:44.234000,0 days 00:01:42.834000,0 days 00:01:31.514000,0 days 00:01:45.241000,0 days 00:01:45.436875,0 days 00:01:32.159750
leclerc,ferrari,18,Japanese Grand Prix,2022,0 days 00:01:42.634000,0 days 00:01:44.709000,0 days 00:01:30.980000,0 days 00:01:42.634000,0 days 00:01:45.262750,0 days 00:01:31.418000
ocon,alpine,18,Japanese Grand Prix,2022,0 days 00:01:43.022000,0 days 00:01:43.884000,0 days 00:01:31.750000,0 days 00:01:43.644500,0 days 00:01:44.337666666,0 days 00:01:32.680000
hamilton,mercedes,18,Japanese Grand Prix,2022,0 days 00:01:44.558000,0 days 00:01:42.170000,0 days 00:01:31.589000,0 days 00:01:44.558000,0 days 00:01:43.916500,0 days 00:01:33.150750
alonso,alpine,18,Japanese Grand Prix,2022,0 days 00:01:42.248000,0 days 00:01:43.533000,0 days 00:01:31.320000,0 days 00:01:42.248000,0 days 00:01:45.001000,0 days 00:01:32.715250
russell,mercedes,18,Japanese Grand Prix,2022,0 days 00:01:46.103000,0 days 00:01:41.935000,0 days 00:01:31.530000,0 days 00:01:46.625500,0 days 00:01:44.550571428,0 days 00:01:33.532000
norris,mclaren,18,Japanese Grand Prix,2022,0 days 00:01:43.889000,0 days 00:01:45.885000,0 days 00:01:31.747000,0 days 00:01:43.889000,0 days 00:01:46.028666666,0 days 00:01:33.971666666
ricciardo,mclaren,18,Japanese Grand Prix,2022,0 days 00:01:44.486000,0 days 00:01:46.030000,0 days 00:01:31.860000,0 days 00:01:44.550500,0 days 00:01:46.030000,0 days 00:01:34.161800
stroll,aston_martin,18,Japanese Grand Prix,2022,0 days 00:01:44.570000,0 days 00:01:46.776000,0 days 00:01:31.838000,0 days 00:01:45.471500,0 days 00:01:46.871000,0 days 00:01:32.907750
tsunoda,alphatauri,18,Japanese Grand Prix,2022,0 days 00:01:46.192000,0 days 00:01:45.257000,0 days 00:01:32.377000,0 days 00:01:46.388000,0 days 00:01:45.740333333,0 days 00:01:33.580833333
kevin_magnussen,haas,18,Japanese Grand Prix,2022,0 days 00:01:43.258000,0 days 00:01:43.187000,0 days 00:01:32.290000,0 days 00:01:43.258000,0 days 00:01:44.123500,0 days 00:01:33.985250
bottas,alfa,18,Japanese Grand Prix,2022,0 days 00:01:43.969000,0 days 00:01:43.733000,0 days 00:01:31.971000,0 days 00:01:44.551500,0 days 00:01:44.870800,0 days 00:01:32.977400
zhou,alfa,18,Japanese Grand Prix,2022,0 days 00:01:44.429000,0 days 00:01:44.525000,0 days 00:01:32.385000,0 days 00:01:45.282000,0 days 00:01:45.440333333,0 days 00:01:33.353000
gasly,alphatauri,18,Japanese Grand Prix,2022,0 days 00:01:44.878000,0,0 days 00:01:32.881000,0 days 00:01:44.878000,0,0 days 00:01:33.312500
sainz,ferrari,18,Japanese Grand Prix,2022,0 days 00:01:42.563000,0 days 00:01:43.204000,0 days 00:01:30.965000,0 days 00:01:42.563000,0 days 00:01:45.080875,0 days 00:01:32.261800
albon,williams,18,Japanese Grand Prix,2022,0 days 00:01:44.791000,0 days 00:01:45.039000,0 days 00:01:31.946000,0 days 00:01:45.279500,0 days 00:01:45.492000,0 days 00:01:32.541500
max_verstappen,red_bull,19,United States Grand Prix,2022,0 days 00:01:37.081000,0 days 00:01:39.575000,0 days 00:01:35.825000,0 days 00:01:37.605000,0 days 00:01:40.322400,0 days 00:01:36.572500
hamilton,mercedes,19,United States Grand Prix,2022,0 days 00:01:37.332000,0 days 00:01:39.698000,0 days 00:01:36.401000,0 days 00:01:38.878333333,0 days 00:01:40.151200,0 days 00:01:37.746750
leclerc,ferrari,19,United States Grand Prix,2022,0,0 days 00:01:36.810000,0 days 00:01:36.145000,0,0 days 00:01:39.303571428,0 days 00:01:36.739400
perez,red_bull,19,United States Grand Prix,2022,0 days 00:01:37.515000,0 days 00:01:39.852000,0 days 00:01:36.397000,0 days 00:01:39.063000,0 days 00:01:40.251200,0 days 00:01:36.981500
russell,mercedes,19,United States Grand Prix,2022,0 days 00:01:37.802000,0 days 00:01:40.562000,0 days 00:01:37.064000,0 days 00:01:38.190500,0 days 00:01:41.014400,0 days 00:01:37.795166666
norris,mclaren,19,United States Grand Prix,2022,0 days 00:01:37.856000,0 days 00:01:39.547000,0 days 00:01:37.449000,0 days 00:01:39.913000,0 days 00:01:40.569000,0 days 00:01:38.922800
alonso,alpine,19,United States Grand Prix,2022,0 days 00:01:37.713000,0 days 00:01:41.334000,0 days 00:01:36.928000,0 days 00:01:38.804500,0 days 00:01:41.334000,0 days 00:01:37.931500
kevin_magnussen,haas,19,United States Grand Prix,2022,0,0 days 00:01:40.084000,0 days 00:01:37.519000,0,0 days 00:01:40.790000,0 days 00:01:38.447500
tsunoda,alphatauri,19,United States Grand Prix,2022,0 days 00:01:38.898000,0 days 00:01:40.178000,0 days 00:01:37.888000,0 days 00:01:39.713600,0 days 00:01:40.632000,0 days 00:01:38.248750
ocon,alpine,19,United States Grand Prix,2022,0 days 00:01:38.102000,0 days 00:01:41.310000,0 days 00:01:37.468000,0 days 00:01:39.263200,0 days 00:01:41.496250,0 days 00:01:37.826200
zhou,alfa,19,United States Grand Prix,2022,0 days 00:01:38.276000,0 days 00:01:40.664000,0 days 00:01:39.735000,0 days 00:01:40.017400,0 days 00:01:41.152666666,0 days 00:01:39.735000
albon,williams,19,United States Grand Prix,2022,0 days 00:01:38.422000,0,0 days 00:01:37.904000,0 days 00:01:40.065250,0,0 days 00:01:38.470200
gasly,alphatauri,19,United States Grand Prix,2022,0 days 00:01:37.810000,0 days 00:01:39.840000,0 days 00:01:37.290000,0 days 00:01:39.944625,0 days 00:01:40.641666666,0 days 00:01:37.794500
ricciardo,mclaren,19,United States Grand Prix,2022,0,0 days 00:01:37.627000,0 days 00:01:37.622000,0,0 days 00:01:40.035750,0 days 00:01:38.450000
stroll,aston_martin,19,United States Grand Prix,2022,0 days 00:01:37.460000,0 days 00:01:40.806000,0 days 00:01:37.215000,0 days 00:01:38.928000,0 days 00:01:41.092000,0 days 00:01:37.997600
bottas,alfa,19,United States Grand Prix,2022,0,0 days 00:01:37.525000,0 days 00:01:37.310000,0,0 days 00:01:39.755916666,0 days 00:01:38.274250
sainz,ferrari,19,United States Grand Prix,2022,0 days 00:01:36.857000,0 days 00:01:38.232000,0 days 00:01:36.271000,0 days 00:01:39.199200,0 days 00:01:39.423600,0 days 00:01:37.360500
max_verstappen,red_bull,20,Mexico City Grand Prix,2022,0 days 00:01:20.827000,0 days 00:01:21.588000,0 days 00:01:18.876000,0 days 00:01:23.151375,0 days 00:01:23.063500,0 days 00:01:19.056250
hamilton,mercedes,20,Mexico City Grand Prix,2022,0 days 00:01:20.849000,0 days 00:01:21.509000,0 days 00:01:18.543000,0 days 00:01:23.655250,0 days 00:01:23.109500,0 days 00:01:19.714333333
perez,red_bull,20,Mexico City Grand Prix,2022,0 days 00:01:20.827000,0 days 00:01:21.579000,0 days 00:01:19.241000,0 days 00:01:23.308300,0 days 00:01:23.100307692,0 days 00:01:19.767500
russell,mercedes,20,Mexico City Grand Prix,2022,0,0 days 00:01:19.970000,0 days 00:01:18.399000,0,0 days 00:01:22.416352941,0 days 00:01:20.245285714
sainz,ferrari,20,Mexico City Grand Prix,2022,0 days 00:01:20.707000,0 days 00:01:21.693000,0 days 00:01:19.301000,0 days 00:01:23.510571428,0 days 00:01:22.954300,0 days 00:01:20.446333333
leclerc,ferrari,20,Mexico City Grand Prix,2022,0 days 00:01:20.753000,0 days 00:01:21.618000,0 days 00:01:19.123000,0 days 00:01:23.426888888,0 days 00:01:22.645428571,0 days 00:01:19.842000
ricciardo,mclaren,20,Mexico City Grand Prix,2022,0 days 00:01:21.762000,0 days 00:01:22.763000,0 days 00:01:20.139000,0 days 00:01:23.170000,0 days 00:01:23.268333333,0 days 00:01:21.218400
ocon,alpine,20,Mexico City Grand Prix,2022,0,0 days 00:01:21.177000,0 days 00:01:19.960000,0,0 days 00:01:22.583750,0 days 00:01:21.012166666
norris,mclaren,20,Mexico City Grand Prix,2022,0 days 00:01:21.120000,0 days 00:01:22.738000,0 days 00:01:19.317000,0 days 00:01:23.251666666,0 days 00:01:23.160000,0 days 00:01:20.306500
bottas,alfa,20,Mexico City Grand Prix,2022,0 days 00:01:21.083000,0 days 00:01:21.993000,0 days 00:01:19.390000,0 days 00:01:22.953125,0 days 00:01:23.159857142,0 days 00:01:20.541400
gasly,alphatauri,20,Mexico City Grand Prix,2022,0 days 00:01:21.310000,0 days 00:01:22.104000,0 days 00:01:20.330000,0 days 00:01:23.066857142,0 days 00:01:23.079428571,0 days 00:01:21.622875
albon,williams,20,Mexico City Grand Prix,2022,0,0 days 00:01:22.447000,0 days 00:01:19.917000,0,0 days 00:01:22.447000,0 days 00:01:20.364750
zhou,alfa,20,Mexico City Grand Prix,2022,0 days 00:01:21.820000,0 days 00:01:23.369000,0 days 00:01:20.019000,0 days 00:01:22.813000,0 days 00:01:23.706666666,0 days 00:01:20.732333333
stroll,aston_martin,20,Mexico City Grand Prix,2022,0 days 00:01:21.865000,0 days 00:01:22.840000,0 days 00:01:20.477000,0 days 00:01:23.509333333,0 days 00:01:23.214200,0 days 00:01:21.023750
kevin_magnussen,haas,20,Mexico City Grand Prix,2022,0,0 days 00:01:23.316000,0 days 00:01:21.271000,0,0 days 00:01:23.475000,0 days 00:01:21.572500
alonso,alpine,20,Mexico City Grand Prix,2022,0 days 00:01:20.899000,0 days 00:01:22.337000,0 days 00:01:20.037000,0 days 00:01:23.029500,0 days 00:01:22.844600,0 days 00:01:21.381166666
tsunoda,alphatauri,20,Mexico City Grand Prix,2022,0,0 days 00:01:20.798000,0 days 00:01:19.882000,0,0 days 00:01:22.092333333,0 days 00:01:21.293666666
russell,mercedes,21,São Paulo Grand Prix,2022,0 days 00:01:12.055000,0 days 00:01:14.916000,0,0 days 00:01:14.339090909,0 days 00:01:16.427434782,0
hamilton,mercedes,21,São Paulo Grand Prix,2022,0 days 00:01:12.040000,0 days 00:01:15.137000,0,0 days 00:01:14.531777777,0 days 00:01:16.334038461,0
sainz,ferrari,21,São Paulo Grand Prix,2022,0 days 00:01:12.039000,0 days 00:01:15.856000,0,0 days 00:01:13.682090909,0 days 00:01:16.574925925,0
leclerc,ferrari,21,São Paulo Grand Prix,2022,0 days 00:01:11.857000,0 days 00:01:15.868000,0,0 days 00:01:13.753076923,0 days 00:01:16.711111111,0
alonso,alpine,21,São Paulo Grand Prix,2022,0 days 00:01:12.554000,0 days 00:01:15.049000,0,0 days 00:01:13.858285714,0 days 00:01:17.067052631,0
max_verstappen,red_bull,21,São Paulo Grand Prix,2022,0 days 00:01:11.861000,0 days 00:01:15.098000,0,0 days 00:01:13.056800,0 days 00:01:16.683681818,0
perez,red_bull,21,São Paulo Grand Prix,2022,0 days 00:01:11.853000,0 days 00:01:14.788000,0,0 days 00:01:13.367800,0 days 00:01:16.279423076,0
ocon,alpine,21,São Paulo Grand Prix,2022,0 days 00:01:12.705000,0 days 00:01:14.604000,0,0 days 00:01:14.167777777,0 days 00:01:16.542333333,0
bottas,alfa,21,São Paulo Grand Prix,2022,0 days 00:01:12.466000,0 days 00:01:16.047000,0,0 days 00:01:13.451000,0 days 00:01:17.098157894,0
stroll,aston_martin,21,São Paulo Grand Prix,2022,0 days 00:01:12.759000,0 days 00:01:16.263000,0,0 days 00:01:13.600000,0 days 00:01:17.585296296,0
zhou,alfa,21,São Paulo Grand Prix,2022,0 days 00:01:13.115000,0 days 00:01:16.468000,0,0 days 00:01:13.867714285,0 days 00:01:17.277692307,0
gasly,alphatauri,21,São Paulo Grand Prix,2022,0 days 00:01:12.467000,0 days 00:01:15.636000,0,0 days 00:01:14.085625,0 days 00:01:16.967826086,0
albon,williams,21,São Paulo Grand Prix,2022,0 days 00:01:12.633000,0,0,0 days 00:01:13.721714285,0,0
tsunoda,alphatauri,21,São Paulo Grand Prix,2022,0 days 00:01:13.347000,0 days 00:01:15.865000,0,0 days 00:01:14.154833333,0 days 00:01:17.504120,0
norris,mclaren,21,São Paulo Grand Prix,2022,0 days 00:01:12.955000,0 days 00:01:15.851000,0,0 days 00:01:14.048000,0 days 00:01:17.237611111,0
kevin_magnussen,haas,21,São Paulo Grand Prix,2022,0 days 00:01:12.997000,0 days 00:01:15.815000,0,0 days 00:01:13.881333333,0 days 00:01:17.281233333,0
ricciardo,mclaren,21,São Paulo Grand Prix,2022,0 days 00:01:13.359000,0 days 00:01:15.994000,0,0 days 00:01:14.316250,0 days 00:01:17.112117647,0
max_verstappen,red_bull,22,Abu Dhabi Grand Prix,2022,0,0 days 00:01:25.146000,0 days 00:01:25.134000,0,0 days 00:01:25.891400,0 days 00:01:25.528000
leclerc,ferrari,22,Abu Dhabi Grand Prix,2022,0 days 00:01:26.888000,0 days 00:01:25.599000,0 days 00:01:25.571000,0 days 00:01:28.648500,0 days 00:01:26.103600,0 days 00:01:27.049571428
perez,red_bull,22,Abu Dhabi Grand Prix,2022,0 days 00:01:26.967000,0 days 00:01:25.852000,0 days 00:01:24.982000,0 days 00:01:27.976250,0 days 00:01:26.985600,0 days 00:01:25.602750
sainz,ferrari,22,Abu Dhabi Grand Prix,2022,0,0 days 00:01:25.932000,0 days 00:01:25.605000,0,0 days 00:01:26.849800,0 days 00:01:27.463375
russell,mercedes,22,Abu Dhabi Grand Prix,2022,0 days 00:01:26.853000,0 days 00:01:25.487000,0 days 00:01:25.395000,0 days 00:01:29.955500,0 days 00:01:26.315000,0 days 00:01:26.027250
norris,mclaren,22,Abu Dhabi Grand Prix,2022,0,0 days 00:01:26.377000,0 days 00:01:25.518000,0,0 days 00:01:27.644750,0 days 00:01:26.425000
ocon,alpine,22,Abu Dhabi Grand Prix,2022,0 days 00:01:27.891000,0 days 00:01:26.038000,0 days 00:01:26.073000,0 days 00:01:28.837285714,0 days 00:01:26.303800,0 days 00:01:26.621400
stroll,aston_martin,22,Abu Dhabi Grand Prix,2022,0,0 days 00:01:26.547000,0 days 00:01:26.298000,0,0 days 00:01:27.742000,0 days 00:01:27.099333333
ricciardo,mclaren,22,Abu Dhabi Grand Prix,2022,0 days 00:01:27.619000,0 days 00:01:26.124000,0 days 00:01:25.950000,0 days 00:01:29.692888888,0 days 00:01:26.824333333,0 days 00:01:26.900666666
tsunoda,alphatauri,22,Abu Dhabi Grand Prix,2022,0 days 00:01:27.991000,0 days 00:01:26.680000,0 days 00:01:26.170000,0 days 00:01:28.721400,0 days 00:01:27.602166666,0 days 00:01:26.956600
zhou,alfa,22,Abu Dhabi Grand Prix,2022,0,0 days 00:01:26.479000,0 days 00:01:26.482000,0,0 days 00:01:27.304400,0 days 00:01:27.165250
albon,williams,22,Abu Dhabi Grand Prix,2022,0 days 00:01:27.840000,0 days 00:01:26.750000,0 days 00:01:26.051000,0 days 00:01:28.803400,0 days 00:01:27.656500,0 days 00:01:26.720800
gasly,alphatauri,22,Abu Dhabi Grand Prix,2022,0 days 00:01:27.845000,0 days 00:01:27.036000,0 days 00:01:26.239000,0 days 00:01:29.406428571,0 days 00:01:27.383000,0 days 00:01:27.017333333
bottas,alfa,22,Abu Dhabi Grand Prix,2022,0 days 00:01:27.655000,0 days 00:01:26.300000,0 days 00:01:26.189000,0 days 00:01:29.051000,0 days 00:01:27.336750,0 days 00:01:27.081500
kevin_magnussen,haas,22,Abu Dhabi Grand Prix,2022,0 days 00:01:28.142000,0 days 00:01:26.915000,0 days 00:01:26.356000,0 days 00:01:29.630500,0 days 00:01:27.642500,0 days 00:01:27.357000
hamilton,mercedes,22,Abu Dhabi Grand Prix,2022,0 days 00:01:26.633000,0 days 00:01:25.761000,0 days 00:01:25.222000,0 days 00:01:28.855125,0 days 00:01:26.226000,0 days 00:01:25.644750
alonso,alpine,22,Abu Dhabi Grand Prix,2022,0,0 days 00:01:26.043000,0 days 00:01:26.076000,0,0 days 00:01:27.269500,0 days 00:01:26.554250
max_verstappen,red_bull,1,Bahrain Grand Prix,2023,0 days 00:01:33.375000,0 days 00:01:31.076000,0 days 00:01:32.345000,0 days 00:01:34.402000,0 days 00:01:32.293000,0 days 00:01:33.024500
perez,red_bull,1,Bahrain Grand Prix,2023,0 days 00:01:32.758000,0 days 00:01:31.078000,0 days 00:01:32.446000,0 days 00:01:34.056666666,0 days 00:01:32.090000,0 days 00:01:33.863666666
alonso,aston_martin,1,Bahrain Grand Prix,2023,0 days 00:01:33.196000,0 days 00:01:30.907000,0 days 00:01:32.340000,0 days 00:01:35.077857142,0 days 00:01:32.292500,0 days 00:01:32.705333333
sainz,ferrari,1,Bahrain Grand Prix,2023,0 days 00:01:36.072000,0 days 00:01:31.956000,0 days 00:01:32.945000,0 days 00:01:36.511333333,0 days 00:01:32.180333333,0 days 00:01:34.092500
hamilton,mercedes,1,Bahrain Grand Prix,2023,0 days 00:01:34.917000,0 days 00:01:31.543000,0 days 00:01:32.555000,0 days 00:01:35.139250,0 days 00:01:32.077000,0 days 00:01:34.593142857
stroll,aston_martin,1,Bahrain Grand Prix,2023,0 days 00:01:34.298000,0 days 00:01:31.450000,0 days 00:01:32.919000,0 days 00:01:35.121750,0 days 00:01:32.913000,0 days 00:01:33.845750
russell,mercedes,1,Bahrain Grand Prix,2023,0 days 00:01:34.966000,0 days 00:01:31.882000,0 days 00:01:32.731000,0 days 00:01:35.749500,0 days 00:01:32.407000,0 days 00:01:34.367000
bottas,alfa,1,Bahrain Grand Prix,2023,0 days 00:01:34.689000,0 days 00:01:31.793000,0 days 00:01:33.629000,0 days 00:01:35.631250,0 days 00:01:33.290000,0 days 00:01:33.952666666
gasly,alpine,1,Bahrain Grand Prix,2023,0 days 00:01:35.455000,0 days 00:01:31.475000,0 days 00:01:33.064000,0 days 00:01:36.097777777,0 days 00:01:32.162333333,0 days 00:01:33.694333333
albon,williams,1,Bahrain Grand Prix,2023,0 days 00:01:36.018000,0 days 00:01:32.440000,0 days 00:01:33.882000,0 days 00:01:36.529250,0 days 00:01:32.868333333,0 days 00:01:34.099000
tsunoda,alphatauri,1,Bahrain Grand Prix,2023,0 days 00:01:35.015000,0 days 00:01:32.525000,0 days 00:01:33.475000,0 days 00:01:36.017000,0 days 00:01:33.201250,0 days 00:01:33.832250
sargeant,williams,1,Bahrain Grand Prix,2023,0 days 00:01:35.749000,0 days 00:01:32.749000,0 days 00:01:33.665000,0 days 00:01:36.100200,0 days 00:01:33.120250,0 days 00:01:34.210000
kevin_magnussen,haas,1,Bahrain Grand Prix,2023,0 days 00:01:34.402000,0 days 00:01:32.110000,0 days 00:01:33.381000,0 days 00:01:34.911000,0 days 00:01:33.260000,0 days 00:01:35.275000
hulkenberg,haas,1,Bahrain Grand Prix,2023,0 days 00:01:35.043000,0 days 00:01:31.376000,0 days 00:01:33.423000,0 days 00:01:35.454000,0 days 00:01:33.196333333,0 days 00:01:35.019750
zhou,alfa,1,Bahrain Grand Prix,2023,0 days 00:01:34.575000,0 days 00:01:31.586000,0 days 00:01:33.180000,0 days 00:01:35.388333333,0 days 00:01:33.382400,0 days 00:01:33.828333333
norris,mclaren,1,Bahrain Grand Prix,2023,0 days 00:01:34.165000,0 days 00:01:31.570000,0 days 00:01:33.202000,0 days 00:01:35.326500,0 days 00:01:32.676666666,0 days 00:01:34.535500
ocon,alpine,1,Bahrain Grand Prix,2023,0 days 00:01:35.105000,0 days 00:01:31.608000,0 days 00:01:33.116000,0 days 00:01:35.907333333,0 days 00:01:32.127000,0 days 00:01:34.589500
leclerc,ferrari,1,Bahrain Grand Prix,2023,0 days 00:01:34.257000,0 days 00:01:31.367000,0 days 00:01:32.624000,0 days 00:01:35.527666666,0 days 00:01:31.949000,0 days 00:01:33.461250
piastri,mclaren,1,Bahrain Grand Prix,2023,0 days 00:01:34.997000,0 days 00:01:32.024000,0 days 00:01:33.045000,0 days 00:01:36.202666666,0 days 00:01:33.524750,0 days 00:01:33.922333333
perez,red_bull,2,Saudi Arabian Grand Prix,2023,0 days 00:01:30.100000,0 days 00:01:29.902000,0 days 00:01:29.098000,0 days 00:01:31.099800,0 days 00:01:30.165000,0 days 00:01:29.771600
max_verstappen,red_bull,2,Saudi Arabian Grand Prix,2023,0 days 00:01:29.617000,0 days 00:01:29.603000,0 days 00:01:28.485000,0 days 00:01:30.143428571,0 days 00:01:30.103500,0 days 00:01:29.400285714
alonso,aston_martin,2,Saudi Arabian Grand Prix,2023,0 days 00:01:30.315000,0 days 00:01:29.811000,0 days 00:01:29.483000,0 days 00:01:31.062333333,0 days 00:01:30.450000,0 days 00:01:30.854600
russell,mercedes,2,Saudi Arabian Grand Prix,2023,0 days 00:01:30.771000,0 days 00:01:30.070000,0 days 00:01:29.811000,0 days 00:01:32.945142857,0 days 00:01:31.192750,0 days 00:01:30.260571428
hamilton,mercedes,2,Saudi Arabian Grand Prix,2023,0 days 00:01:30.787000,0 days 00:01:30.599000,0 days 00:01:29.568000,0 days 00:01:32.010250,0 days 00:01:31.005250,0 days 00:01:30.397800
sainz,ferrari,2,Saudi Arabian Grand Prix,2023,0 days 00:01:30.924000,0 days 00:01:30.592000,0 days 00:01:29.761000,0 days 00:01:32.280200,0 days 00:01:30.975500,0 days 00:01:30.412000
leclerc,ferrari,2,Saudi Arabian Grand Prix,2023,0 days 00:01:31.118000,0 days 00:01:30.341000,0 days 00:01:29.588000,0 days 00:01:32.548333333,0 days 00:01:30.749000,0 days 00:01:30.362000
ocon,alpine,2,Saudi Arabian Grand Prix,2023,0 days 00:01:31.181000,0 days 00:01:30.039000,0 days 00:01:29.953000,0 days 00:01:32.439571428,0 days 00:01:30.911500,0 days 00:01:30.490333333
gasly,alpine,2,Saudi Arabian Grand Prix,2023,0 days 00:01:30.949000,0 days 00:01:30.100000,0 days 00:01:29.701000,0 days 00:01:32.561636363,0 days 00:01:30.593333333,0 days 00:01:30.111833333
kevin_magnussen,haas,2,Saudi Arabian Grand Prix,2023,0 days 00:01:31.566000,0 days 00:01:30.820000,0 days 00:01:30.131000,0 days 00:01:32.640600,0 days 00:01:32.249333333,0 days 00:01:30.815500
tsunoda,alphatauri,2,Saudi Arabian Grand Prix,2023,0 days 00:01:31.110000,0 days 00:01:30.776000,0 days 00:01:30.797000,0 days 00:01:32.798571428,0 days 00:01:31.728400,0 days 00:01:31.403142857
hulkenberg,haas,2,Saudi Arabian Grand Prix,2023,0 days 00:01:31.552000,0 days 00:01:30.181000,0 days 00:01:29.933000,0 days 00:01:32.355666666,0 days 00:01:31.363800,0 days 00:01:31.113333333
zhou,alfa,2,Saudi Arabian Grand Prix,2023,0 days 00:01:31.986000,0 days 00:01:30.837000,0 days 00:01:29.917000,0 days 00:01:32.923500,0 days 00:01:32.080500,0 days 00:01:31.193857142
piastri,mclaren,2,Saudi Arabian Grand Prix,2023,0 days 00:01:31.491000,0 days 00:01:30.964000,0 days 00:01:29.698000,0 days 00:01:32.794250,0 days 00:01:32.623250,0 days 00:01:31.273500
sargeant,williams,2,Saudi Arabian Grand Prix,2023,0 days 00:01:31.922000,0 days 00:01:30.959000,0 days 00:01:30.035000,0 days 00:01:32.680000,0 days 00:01:32.289000,0 days 00:01:30.491800
norris,mclaren,2,Saudi Arabian Grand Prix,2023,0 days 00:01:32.149000,0 days 00:01:30.721000,0 days 00:01:29.690000,0 days 00:01:32.545000,0 days 00:01:32.192333333,0 days 00:01:30.388400
bottas,alfa,2,Saudi Arabian Grand Prix,2023,0 days 00:01:31.970000,0 days 00:01:31.052000,0 days 00:01:30.317000,0 days 00:01:33.115000,0 days 00:01:32.227666666,0 days 00:01:31.232200
albon,williams,2,Saudi Arabian Grand Prix,2023,0 days 00:01:31.030000,0 days 00:01:30.810000,0 days 00:01:29.983000,0 days 00:01:31.555200,0 days 00:01:31.323000,0 days 00:01:30.592833333
stroll,aston_martin,2,Saudi Arabian Grand Prix,2023,0 days 00:01:30.577000,0 days 00:01:30.110000,0 days 00:01:29.509000,0 days 00:01:31.150750,0 days 00:01:31.180666666,0 days 00:01:30.864000
max_verstappen,red_bull,3,Australian Grand Prix,2023,0 days 00:01:18.790000,0 days 00:01:19.502000,0 days 00:01:17.565000,0 days 00:01:19.668000,0 days 00:01:19.630500,0 days 00:01:18.428250
hamilton,mercedes,3,Australian Grand Prix,2023,0 days 00:01:19.223000,0 days 00:01:20.323000,0 days 00:01:18.138000,0 days 00:01:20.339400,0 days 00:01:20.776000,0 days 00:01:19.417000
alonso,aston_martin,3,Australian Grand Prix,2023,0 days 00:01:19.317000,0 days 00:01:18.887000,0 days 00:01:17.727000,0 days 00:01:21.022600,0 days 00:01:19.657000,0 days 00:01:18.263200
stroll,aston_martin,3,Australian Grand Prix,2023,0 days 00:01:19.766000,0 days 00:01:20.579000,0 days 00:01:18.198000,0 days 00:01:20.119500,0 days 00:01:21.485666666,0 days 00:01:18.620600
perez,red_bull,3,Australian Grand Prix,2023,0 days 00:01:19.293000,0 days 00:01:20.083000,0 days 00:01:18.123000,0 days 00:01:19.703666666,0 days 00:01:20.083000,0 days 00:01:19.145666666
norris,mclaren,3,Australian Grand Prix,2023,0 days 00:01:19.536000,0 days 00:01:20.176000,0 days 00:01:19.146000,0 days 00:01:20.260000,0 days 00:01:20.834333333,0 days 00:01:20.239000
hulkenberg,haas,3,Australian Grand Prix,2023,0 days 00:01:19.806000,0 days 00:01:20.194000,0 days 00:01:18.410000,0 days 00:01:20.832000,0 days 00:01:20.798000,0 days 00:01:19.597250
piastri,mclaren,3,Australian Grand Prix,2023,0 days 00:01:19.777000,0 days 00:01:20.380000,0 days 00:01:18.713000,0 days 00:01:20.850400,0 days 00:01:20.864333333,0 days 00:01:19.891888888
zhou,alfa,3,Australian Grand Prix,2023,0 days 00:01:20.569000,0 days 00:01:20.470000,0 days 00:01:18.330000,0 days 00:01:21.399000,0 days 00:01:21.252333333,0 days 00:01:19.856000
tsunoda,alphatauri,3,Australian Grand Prix,2023,0 days 00:01:20.399000,0 days 00:01:20.220000,0 days 00:01:18.901000,0 days 00:01:20.911666666,0 days 00:01:21.324000,0 days 00:01:19.876142857
bottas,alfa,3,Australian Grand Prix,2023,0 days 00:01:20.419000,0 days 00:01:20.312000,0 days 00:01:18.809000,0 days 00:01:21.454800,0 days 00:01:20.828666666,0 days 00:01:19.906500
